0.15526  	-0.1207  	-0.4439  	0.14313  	-0.0791  	0.07749  	0.02413  	-0.2128  	0.16148  	0.29534  	0.08457  	0.49603  	-0.2310  	-0.5474  	-0.1201  	0.38212  	-0.0442  	-0.0703  	0.32935  	0.87294  	0.46608  	-0.0177  	-0.6097  	0.52249  	-0.0795  	0.02485  	-0.5124  	-0.2499  	-0.4138  	-0.3810  	-0.0651  	0.33234  	0.12211  	0.02786  	0.39459  	-0.2015  	0.19761  	0.02298  	-0.2472  	0.27627  	0.11724  	0.01112  	-0.1102  	0.19955  	0.12322  	-0.0496  	0.04467  	-0.1229  	-0.0911  	-0.0616  	-0.0843  	-0.0216  	-0.0319  	0.00264  	0.00246  	-0.0215  	0.03467  	0.01701  	-0.0153  	0.01498  	0.02051  	-0.0152  	0.01708  	-0.0232  	0.03554  	-0.0662  	0.01778  	0.00493  	0.01438  	0.42935  	
0.18245  	-0.1056  	-0.3815  	0.08483  	-0.1777  	0.11550  	0.02753  	-0.1445  	0.17278  	0.23073  	0.17325  	0.43770  	-0.2675  	-0.5721  	-0.0738  	0.41041  	-0.0046  	-0.0953  	0.34975  	0.81897  	0.61331  	-0.0252  	-0.5550  	0.57144  	-0.0973  	0.03349  	-0.4557  	-0.4117  	-0.5465  	-0.4095  	-0.0876  	0.35253  	0.10452  	0.01447  	0.44096  	-0.2355  	0.30747  	0.08937  	-0.3073  	0.23371  	0.10252  	0.01661  	-0.1097  	0.19842  	0.12019  	-0.0455  	0.04677  	-0.1311  	-0.0873  	-0.0600  	-0.0882  	-0.0174  	-0.0251  	0.01009  	0.00158  	-0.0191  	0.02380  	0.01160  	-0.0194  	0.01587  	0.02257  	-0.0098  	0.01563  	-0.0237  	0.03554  	-0.0662  	0.01778  	0.00493  	0.01438  	0.42935  	
0.25591  	-0.0474  	-0.2633  	-0.0075  	-0.3004  	0.17255  	0.03711  	-0.0679  	0.20393  	0.20703  	0.32561  	0.43832  	-0.3023  	-0.5205  	-0.1550  	0.47822  	-0.0130  	-0.1153  	0.38673  	0.74582  	0.76777  	-0.0164  	-0.5015  	0.60917  	-0.1151  	0.00475  	-0.3840  	-0.5563  	-0.6692  	-0.4495  	-0.0854  	0.38877  	0.10382  	-0.0041  	0.50670  	-0.2624  	0.42007  	0.13754  	-0.3519  	0.18787  	0.09078  	0.00179  	-0.1034  	0.19006  	0.11582  	-0.0482  	0.04336  	-0.1191  	-0.0883  	-0.0539  	-0.0913  	-0.0145  	-0.0201  	0.01496  	0.00052  	-0.0125  	0.01620  	0.00739  	-0.0237  	0.01998  	0.02719  	-0.0100  	0.01482  	-0.0237  	0.03554  	-0.0662  	0.01778  	0.00493  	0.01438  	0.42935  	
0.28057  	-0.0469  	-0.2232  	-0.0316  	-0.3339  	0.19859  	0.04131  	-0.0479  	0.21658  	0.18752  	0.36243  	0.45247  	-0.3148  	-0.5127  	-0.1577  	0.51098  	-0.0025  	-0.1345  	0.38934  	0.72034  	0.80944  	-0.0060  	-0.4716  	0.63034  	-0.1288  	0.00357  	-0.3638  	-0.6071  	-0.7302  	-0.4630  	-0.0786  	0.39737  	0.10832  	-0.0030  	0.52149  	-0.2823  	0.45895  	0.15112  	-0.3676  	0.16360  	0.09172  	0.00011  	-0.0990  	0.18886  	0.11157  	-0.0464  	0.04227  	-0.1187  	-0.0863  	-0.0544  	-0.0955  	-0.0140  	-0.0208  	0.01728  	-1.8388  	-0.0134  	0.01331  	0.01004  	-0.0276  	0.02134  	0.02626  	-0.0111  	0.01664  	-0.0208  	0.03554  	-0.0662  	0.01778  	0.00493  	0.01438  	0.42935  	
0.29956  	-0.0469  	-0.2226  	-0.0592  	-0.3429  	0.18641  	0.04310  	-0.0587  	0.22876  	0.19314  	0.40156  	0.46121  	-0.3222  	-0.5207  	-0.1966  	0.51602  	0.00676  	-0.1385  	0.37447  	0.70409  	0.80321  	-0.0118  	-0.4595  	0.64080  	-0.1548  	0.00925  	-0.3640  	-0.6116  	-0.7507  	-0.4629  	-0.0738  	0.40056  	0.11033  	-0.0036  	0.53050  	-0.2872  	0.46518  	0.15680  	-0.3743  	0.16186  	0.09863  	-0.0029  	-0.0925  	0.18467  	0.10633  	-0.0468  	0.04354  	-0.1246  	-0.0847  	-0.0568  	-0.0935  	-0.0125  	-0.0193  	0.01790  	-0.0008  	-0.0134  	0.01137  	0.01131  	-0.0251  	0.02405  	0.02537  	-0.0095  	0.01727  	-0.0207  	0.03554  	-0.0662  	0.01778  	0.00493  	0.01438  	0.42935  	
0.29348  	-0.0549  	-0.2270  	-0.0597  	-0.3336  	0.18368  	0.04389  	-0.0649  	0.23248  	0.20805  	0.40849  	0.46202  	-0.3217  	-0.5300  	-0.2141  	0.51366  	0.00988  	-0.1412  	0.36643  	0.70983  	0.78392  	-0.0189  	-0.4629  	0.63323  	-0.1685  	0.01038  	-0.3714  	-0.5957  	-0.7476  	-0.4609  	-0.0723  	0.40074  	0.11075  	-0.0040  	0.52843  	-0.2880  	0.45850  	0.15452  	-0.3750  	0.16415  	0.10219  	-0.0049  	-0.0922  	0.18277  	0.10504  	-0.0476  	0.04360  	-0.1271  	-0.0844  	-0.0583  	-0.0926  	-0.0114  	-0.0205  	0.01754  	0.00046  	-0.0152  	0.01254  	0.01048  	-0.0245  	0.02379  	0.02518  	-0.0092  	0.01803  	-0.0195  	0.03554  	-0.0662  	0.01778  	0.00493  	0.01438  	0.42935  	
0.29707  	-0.0618  	-0.2396  	0.04800  	-0.2249  	0.20118  	0.06772  	-0.0898  	0.20545  	0.25278  	0.28774  	0.47249  	-0.2795  	-0.4681  	-0.2137  	0.52689  	-0.0019  	-0.1016  	0.36992  	0.75650  	0.66583  	-0.0304  	-0.5371  	0.59180  	-0.1170  	0.01787  	-0.4144  	-0.4634  	-0.6193  	-0.4353  	-0.0876  	0.38260  	0.11414  	-0.0011  	0.47245  	-0.2483  	0.33854  	0.10893  	-0.3257  	0.20374  	0.10008  	-0.0016  	-0.0835  	0.19748  	0.10739  	-0.0479  	0.04186  	-0.1136  	-0.0824  	-0.0613  	-0.0888  	-0.0106  	-0.0251  	0.01316  	0.00146  	-0.0207  	0.01188  	0.00643  	-0.0261  	0.01638  	0.02635  	-0.0102  	0.02046  	-0.0211  	0.03554  	-0.0662  	0.01778  	0.00493  	0.01438  	0.42935  	
0.32046  	-0.0957  	-0.3328  	0.16053  	-0.1290  	0.20677  	0.09279  	-0.1693  	0.16193  	0.34116  	0.00494  	0.31861  	-0.1376  	-0.3676  	-0.1367  	0.35265  	-0.0090  	-0.0897  	0.37034  	0.74525  	0.46098  	0.04728  	-0.6154  	0.55598  	0.08884  	-0.0165  	-0.3542  	-0.4143  	-0.4359  	-0.3306  	-0.0767  	0.33605  	0.06849  	0.00332  	0.40978  	-0.1801  	0.20230  	0.02911  	-0.2494  	0.27608  	0.08451  	0.02915  	-0.0856  	0.20084  	0.09892  	-0.0488  	0.03192  	-0.0956  	-0.0647  	-0.0563  	-0.0726  	-0.0145  	-0.0283  	0.01148  	0.00048  	-0.0055  	0.01517  	0.00302  	-0.0240  	0.02300  	0.02279  	-0.0071  	0.01935  	-0.0293  	0.03554  	-0.0662  	0.01778  	0.00493  	0.01438  	0.42935  	
0.12030  	-0.1250  	-0.5318  	0.22670  	-0.0622  	-0.0353  	0.06861  	-0.1511  	0.13515  	0.31586  	0.10361  	0.40899  	-0.1651  	-0.2766  	-0.0536  	0.28846  	-0.0275  	-0.0636  	0.30824  	0.80376  	0.46282  	0.05440  	-0.6895  	0.63450  	-0.0257  	0.00854  	-0.3946  	-0.3646  	-0.4365  	-0.3340  	-0.0599  	0.34659  	0.10435  	0.00466  	0.48716  	-0.2176  	0.17748  	0.00193  	-0.3046  	0.28773  	0.07031  	0.02563  	-0.1348  	0.16132  	0.10241  	-0.0400  	0.04395  	-0.1220  	-0.0835  	-0.0548  	-0.0758  	-0.0167  	-0.0339  	-0.0030  	-0.0062  	-0.0226  	0.01996  	-0.0036  	-0.0201  	0.02174  	0.02021  	-0.0031  	-0.0013  	-0.0312  	0.03554  	-0.0662  	0.01778  	0.00493  	0.01438  	0.42935  	
-0.3020  	-0.2801  	-0.7061  	-0.0610  	-0.1083  	-0.2538  	0.06806  	-0.3157  	0.10778  	0.37435  	0.37970  	0.58915  	-0.3181  	-0.6738  	-0.3777  	0.32713  	-0.0898  	0.00987  	0.34120  	0.94098  	0.47269  	-0.0433  	-0.6859  	0.58808  	-0.1609  	0.04379  	-0.6118  	-0.2045  	-0.4685  	-0.4481  	-0.0508  	0.31542  	0.11864  	0.02073  	0.43117  	-0.1635  	0.16457  	0.03228  	-0.2851  	0.30035  	0.08806  	0.03658  	-0.1505  	0.16159  	0.12237  	-0.0514  	0.05601  	-0.1508  	-0.0902  	-0.0630  	-0.0763  	-0.0232  	-0.0267  	0.01732  	-0.0041  	-0.0329  	0.03134  	0.00339  	-0.0172  	0.02339  	0.01698  	-0.0148  	0.01224  	-0.0248  	0.03554  	-0.0662  	0.01778  	0.00493  	0.01438  	0.42935  	
-0.3784  	-0.2967  	-0.5603  	-0.4410  	-0.3633  	-0.1559  	0.05156  	-0.3470  	0.11490  	0.40914  	0.40553  	0.34471  	-0.4340  	-0.9574  	-0.6435  	0.26763  	-0.0203  	0.00997  	0.37294  	0.90516  	0.43278  	-0.0852  	-0.5729  	0.50129  	-0.1032  	0.06071  	-0.6114  	-0.2479  	-0.4123  	-0.4623  	-0.0646  	0.31584  	0.06953  	0.01700  	0.30737  	-0.1122  	0.17732  	0.04342  	-0.2573  	0.27296  	0.18825  	-0.0135  	-0.1082  	0.18267  	0.12071  	-0.0516  	0.04821  	-0.1502  	-0.0980  	-0.0706  	-0.0808  	-0.0166  	-0.0258  	0.00790  	-1.0564  	-0.0375  	0.02843  	0.00978  	-0.0213  	0.02264  	0.02179  	-0.0195  	0.01712  	-0.0173  	0.03554  	-0.0662  	0.01778  	0.00493  	0.01438  	0.42935  	
-0.3669  	-0.2798  	-0.5520  	-0.4854  	-0.4359  	-0.1702  	0.08072  	-0.3633  	0.11304  	0.42103  	0.35528  	0.30812  	-0.4275  	-0.9646  	-0.6902  	0.30570  	-0.0096  	0.07926  	0.37970  	0.90869  	0.36169  	-0.0761  	-0.5825  	0.43171  	-0.0618  	0.04125  	-0.6112  	-0.2001  	-0.3762  	-0.4431  	-0.0470  	0.31488  	0.05002  	0.01834  	0.21290  	-0.0715  	0.16418  	0.05769  	-0.2481  	0.25914  	0.23577  	-0.0246  	-0.0801  	0.20448  	0.12011  	-0.0554  	0.04696  	-0.1481  	-0.0914  	-0.0577  	-0.0822  	-0.0228  	-0.0215  	0.01131  	0.01002  	-0.0338  	0.02658  	0.01195  	-0.0229  	0.01996  	0.01805  	-0.0112  	0.02025  	-0.0157  	0.03554  	-0.0662  	0.01778  	0.00493  	0.01438  	0.42935  	
-0.4790  	-0.3032  	-0.6468  	-0.5839  	-0.4421  	-0.2908  	0.04826  	-0.4073  	0.05725  	0.45537  	0.47266  	0.26959  	-0.4563  	-1.0173  	-0.7240  	0.24723  	0.01124  	0.04261  	0.37939  	0.87071  	0.42140  	-0.1112  	-0.5887  	0.44597  	-0.0397  	0.04920  	-0.5584  	-0.2145  	-0.4141  	-0.4633  	-0.0516  	0.32985  	0.04610  	0.01559  	0.27263  	-0.0776  	0.18417  	0.05681  	-0.2631  	0.23047  	0.20549  	-0.0104  	-0.1023  	0.18570  	0.12672  	-0.0458  	0.04345  	-0.1585  	-0.1093  	-0.0523  	-0.0883  	-0.0183  	-0.0207  	0.00845  	-0.0017  	-0.0371  	0.02624  	0.01520  	-0.0184  	0.01685  	0.02219  	-0.0187  	0.01717  	-0.0175  	0.03554  	-0.0662  	0.01778  	0.00493  	0.01438  	0.42935  	
-0.3801  	-0.2896  	-0.6126  	-0.4905  	-0.3961  	-0.2317  	0.01343  	-0.2917  	0.08874  	0.37585  	0.44361  	0.31883  	-0.4063  	-0.9120  	-0.6372  	0.29137  	-0.0010  	-0.0184  	0.40144  	0.84678  	0.46684  	-0.1167  	-0.5342  	0.52603  	-0.0763  	0.05945  	-0.5160  	-0.2979  	-0.4667  	-0.4506  	-0.0517  	0.33849  	0.04912  	-0.0090  	0.31854  	-0.1129  	0.23410  	0.06885  	-0.2902  	0.22843  	0.18875  	-0.0006  	-0.1108  	0.18508  	0.11621  	-0.0480  	0.05392  	-0.1455  	-0.1017  	-0.0573  	-0.0882  	-0.0171  	-0.0231  	0.00991  	0.00119  	-0.0353  	0.02804  	0.01358  	-0.0190  	0.01661  	0.01986  	-0.0188  	0.01483  	-0.0203  	0.03554  	-0.0662  	0.01778  	0.00493  	0.01438  	0.42935  	
-0.0112  	-0.1964  	-0.4632  	-0.0777  	-0.1922  	-0.0706  	0.03991  	-0.1567  	0.14236  	0.32139  	0.22425  	0.47832  	-0.2557  	-0.5937  	-0.2254  	0.38754  	-0.0516  	0.00670  	0.34833  	0.89118  	0.48553  	-0.0795  	-0.6265  	0.54277  	-0.1479  	0.06086  	-0.5403  	-0.2530  	-0.4876  	-0.4385  	-0.0168  	0.34118  	0.11572  	0.01884  	0.36347  	-0.2239  	0.21269  	0.01203  	-0.2492  	0.27673  	0.12627  	0.01827  	-0.0924  	0.17903  	0.11865  	-0.0538  	0.04557  	-0.1297  	-0.0887  	-0.0545  	-0.0673  	-0.0172  	-0.0356  	0.00422  	-0.0061  	-0.0193  	0.02115  	0.00302  	-0.0168  	0.01714  	0.02298  	0.00266  	0.00492  	-0.0213  	0.03554  	-0.0662  	0.01778  	0.00493  	0.01438  	0.42935  	
0.27646  	-0.0653  	-0.2648  	0.14701  	-0.1524  	0.19813  	0.06644  	-0.1112  	0.16808  	0.27108  	-0.1115  	0.40299  	-0.1516  	-0.3938  	0.06848  	0.33325  	-0.0053  	-0.0871  	0.37794  	0.73401  	0.52374  	0.05779  	-0.5094  	0.51135  	-0.0382  	0.01975  	-0.4157  	-0.4380  	-0.4836  	-0.3556  	-0.0516  	0.33156  	0.08498  	0.00147  	0.44357  	-0.2167  	0.25154  	0.05667  	-0.2839  	0.24790  	0.10673  	-0.0040  	-0.0764  	0.20672  	0.10202  	-0.0488  	0.03540  	-0.0877  	-0.0707  	-0.0657  	-0.0806  	-0.0180  	-0.0242  	0.00325  	0.00563  	-0.0107  	0.01524  	0.00952  	-0.0234  	0.02165  	0.02368  	-0.0123  	0.01592  	-0.0290  	0.03554  	-0.0662  	0.01778  	0.00493  	0.01438  	0.42935  	
0.13777  	-0.0990  	-0.3868  	0.11044  	-0.1861  	0.11265  	0.03964  	-0.2077  	0.12317  	0.27530  	0.16527  	0.38265  	-0.2707  	-0.5797  	-0.1101  	0.31672  	-0.0041  	-0.1382  	0.36323  	0.73763  	0.64316  	0.00844  	-0.4883  	0.57178  	-0.0870  	0.02426  	-0.3930  	-0.5262  	-0.5915  	-0.4379  	-0.0756  	0.36685  	0.08311  	0.00068  	0.44898  	-0.2350  	0.31887  	0.09480  	-0.3114  	0.27065  	0.10443  	-0.0006  	-0.0796  	0.20610  	0.10721  	-0.0445  	0.04138  	-0.1238  	-0.0847  	-0.0630  	-0.0811  	-0.0124  	-0.0291  	0.00922  	0.00300  	-0.0249  	0.01744  	0.00563  	-0.0232  	0.01801  	0.02213  	-0.0094  	0.01884  	-0.0284  	0.03554  	-0.0662  	0.01778  	0.00493  	0.01438  	0.42935  	
0.03800  	-0.2350  	-0.3797  	-0.2074  	-0.2835  	0.04676  	0.05892  	-0.3108  	0.10183  	0.28809  	0.25432  	0.37647  	-0.3936  	-0.9194  	-0.4798  	0.49783  	-0.0266  	0.01057  	0.38780  	0.85909  	0.43865  	-0.0437  	-0.5793  	0.58400  	-0.0829  	0.01843  	-0.4722  	-0.2904  	-0.4541  	-0.4405  	-0.0843  	0.36125  	0.04888  	0.01063  	0.37476  	-0.0948  	0.22332  	0.08875  	-0.2834  	0.28458  	0.17730  	-0.0054  	-0.1113  	0.20128  	0.09784  	-0.0453  	0.04907  	-0.1310  	-0.0918  	-0.0713  	-0.0716  	-0.0116  	-0.0179  	0.00118  	0.00220  	-0.0324  	0.03208  	0.00412  	-0.0198  	0.01497  	0.02380  	-0.0297  	0.03061  	-0.0195  	0.03554  	-0.0662  	0.01778  	0.00493  	0.01438  	0.42935  	
0.07110  	-0.2310  	-0.3153  	-0.2347  	-0.2887  	-0.0595  	0.08492  	-0.3049  	0.08064  	0.35457  	0.28216  	0.35083  	-0.3312  	-0.9463  	-0.5496  	0.44896  	0.02924  	-0.0925  	0.42946  	0.65784  	0.35873  	-0.2998  	-0.9268  	0.45399  	-0.1023  	0.11704  	-0.5831  	-0.2391  	-0.2756  	-0.4343  	0.04146  	0.31661  	-0.0497  	-0.1444  	0.25420  	-0.0282  	0.07951  	0.04216  	-0.3638  	0.20814  	0.25530  	0.12605  	-0.2086  	0.27627  	0.05756  	-0.0317  	0.01913  	-0.1040  	-0.0941  	-0.0741  	-0.0602  	-0.0113  	-0.0192  	0.02052  	0.01750  	-0.0296  	0.02709  	-0.0018  	-0.0225  	0.02797  	0.02321  	-0.0306  	0.00910  	-0.0149  	0.03554  	-0.0662  	0.01778  	0.00493  	0.01438  	0.42935  	
-0.1916  	-0.2278  	-0.4528  	-0.2590  	-0.3282  	-0.1985  	-0.0128  	-0.2355  	0.04788  	0.34873  	0.36775  	0.34404  	-0.2784  	-0.9948  	-0.5699  	0.31145  	0.10649  	-0.2501  	0.49634  	0.47379  	0.47354  	-0.4989  	-1.1486  	0.45705  	-0.1612  	0.21044  	-0.6137  	-0.2958  	-0.1968  	-0.4659  	0.15106  	0.26652  	-0.1101  	-0.2867  	0.18610  	-0.0535  	-0.0136  	0.03774  	-0.4687  	0.13061  	0.31567  	0.23423  	-0.3123  	0.32912  	0.01618  	-0.0108  	0.00242  	-0.0985  	-0.1225  	-0.0926  	-0.0594  	-0.0032  	-0.0165  	0.03562  	0.01665  	-0.0362  	0.02517  	-0.0112  	-0.0103  	0.03719  	0.02840  	-0.0280  	-0.0093  	-0.0186  	0.03554  	-0.0662  	0.01778  	0.00493  	0.01438  	0.42935  	
